6.80,Highest winrate,71,44,Outworld Devourer
6.80,Highest winrate,72,44,Riki
6.80,Highest winrate,73,44,Pudge
6.80,Highest winrate,74,44,Bounty Hunter
6.80,Highest winrate,75,44,Brewmaster
6.80,Highest winrate,76,43,Lich
6.80,Highest winrate,77,43,Troll Warlord
6.80,Highest winrate,78,43,Silencer
6.80,Highest winrate,79,43,Lifestealer
6.80,Highest winrate,80,43,Sniper
6.80,Highest winrate,81,43,Morphling
6.80,Highest winrate,82,42,Sven
6.80,Highest winrate,83,42,Alchemist
6.80,Highest winrate,84,42,Razor
6.80,Highest winrate,85,41,Chaos Knight
6.80,Highest winrate,86,41,Skywrath Mage
6.80,Highest winrate,87,40,Lion
6.80,Highest winrate,88,39,Keeper of the Light
6.80,Highest winrate,89,38,Omniknight
6.80,Highest winrate,90,38,Jakiro
6.80,Highest winrate,91,38,Magnus
6.80,Highest winrate,92,37,Phantom Lancer
6.80,Highest winrate,93,37,Timbersaw
6.80,Highest winrate,94,36,Gyrocopter
6.80,Highest winrate,95,35,Windranger
6.80,Highest winrate,96,34,Bristleback
6.80,Highest winrate,97,29,Huskar
6.80,Highest winrate,98,22,Bloodseeker
6.80,Highest winrate,99,21,Lina
6.80,Highest winrate,100,16,Warlock
6.80,Most picked,1,37,Ancient Apparition
6.80,Most picked,2,36,Invoker
6.80,Most picked,3,34,Mirana
6.80,Most picked,4,32,Batrider
6.80,Most picked,5,32,Nyx Assassin
6.80,Most picked,6,31,Rubick
6.80,Most picked,7,29,Dazzle
6.80,Most picked,8,27,Nature's Prophet
6.80,Most picked,9,27,Centaur Warrunner
6.80,Most picked,10,24,Shadow Shaman
6.80,Most picked,11,24,Puck
6.80,Most picked,12,24,Visage
6.80,Most picked,13,23,Clockwerk
6.80,Most picked,14,23,Doom
6.80,Most picked,15,22,Luna
6.80,Most picked,16,21,Sand King
6.80,Most picked,17,20,Bane
6.80,Most picked,18,19,Storm Spirit
6.80,Most picked,19,19,Ember Spirit
6.80,Most picked,20,19,Shadow Demon
6.80,Most picked,21,18,Crystal Maiden
6.80,Most picked,22,17,Lifestealer
6.80,Most picked,23,17,Naga Siren
6.80,Most picked,24,16,Chen
6.80,Most picked,25,15,Venomancer
6.80,Most picked,26,15,Enchantress
6.80,Most picked,27,14,Disruptor
6.80,Most picked,28,13,Weaver
6.80,Most picked,29,13,Lycan
6.80,Most picked,30,13,Slark
6.80,Most picked,31,13,Dark Seer
6.80,Most picked,32,12,Timbersaw
6.80,Most picked,33,12,Vengeful Spirit
6.80,Most picked,34,11,Templar Assassin
6.80,Most picked,35,11,Morphling
6.80,Most picked,36,10,Dragon Knight
6.80,Most picked,37,10,Treant Protector
6.80,Most picked,38,10,Alchemist
6.80,Most picked,39,9,Io
6.80,Most picked,40,9,Viper
6.80,Most picked,41,9,Shadow Fiend
6.80,Most picked,42,8,Elder Titan
6.80,Most picked,43,8,Earthshaker
6.80,Most picked,44,8,Slardar
6.80,Most picked,45,7,Lich
6.80,Most picked,46,7,Gyrocopter
6.80,Most picked,47,7,Spectre
6.80,Most picked,48,6,Lion
6.80,Most picked,49,6,Death Prophet
6.80,Most picked,50,6,Enigma
6.80,Most picked,51,6,Tinker
6.80,Most picked,52,6,Axe
6.80,Most picked,53,6,Wraith King
6.80,Most picked,54,5,Leshrac
6.80,Most picked,55,5,Abaddon
6.80,Most picked,56,5,Lone Druid
6.80,Most picked,57,5,Windranger
6.80,Most picked,58,5,Tiny
6.80,Most picked,59,5,Outworld Devourer
6.80,Most picked,60,5,Bristleback
6.80,Most picked,61,4,Bounty Hunter
6.80,Most picked,62,4,Magnus
6.80,Most picked,63,4,Faceless Void
6.80,Most picked,64,4,Anti-Mage
6.80,Most picked,65,4,Clinkz
6.80,Most picked,66,3,Drow Ranger
6.80,Most picked,67,3,Night Stalker
6.80,Most picked,68,3,Brewmaster
6.80,Most picked,69,3,Witch Doctor
6.80,Most picked,70,3,Pugna
6.80,Most picked,71,3,Beastmaster
6.80,Most picked,72,3,Razor
6.80,Most picked,73,3,Queen of Pain
6.80,Most picked,74,3,Jakiro
6.80,Most picked,75,2,Tidehunter
6.80,Most picked,76,2,Skywrath Mage
6.80,Most picked,77,2,Kunkka
6.80,Most picked,78,2,Silencer
6.80,Most picked,79,2,Sniper
6.80,Most picked,80,2,Juggernaut
6.80,Most picked,81,2,Ursa Warrior
6.80,Most picked,82,2,Tusk
6.80,Most picked,83,2,Sven
6.80,Most picked,84,1,Phantom Lancer
6.80,Most picked,85,1,Meepo
6.80,Most picked,86,1,Ogre Magi
6.80,Most picked,87,1,Lina
6.80,Most picked,88,1,Zeus
6.80,Most picked,89,1,Warlock
6.80,Most picked,90,1,Chaos Knight
6.80,Most picked,91,1,Undying
6.80,Most picked,92,1,Omniknight
6.80,Most picked,93,1,Pudge
6.80,Most picked,94,1,Keeper of the Light
6.80,Most picked,95,0,Earth Spirit
6.80,Most picked,96,0,Necrophos
6.80,Most picked,97,0,Spirit Breaker
6.80,Most picked,98,0,Huskar
6.80,Most picked,99,0,Riki
6.80,Most picked,100,0,Phantom Assassin
6.80,Most picked,101,0,Troll Warlord
6.80,Most picked,102,0,Bloodseeker
6.80,Most contested,1,89,Invoker
6.80,Most contested,2,72,Ancient Apparition
6.80,Most contested,3,72,Batrider
6.80,Most contested,4,70,Nyx Assassin
6.80,Most contested,5,65,Ember Spirit
6.80,Most contested,6,60,Lycan
6.80,Most contested,7,57,Visage
6.80,Most contested,8,55,Doom
6.80,Most contested,9,54,Nature's Prophet
6.80,Most contested,10,54,Mirana
6.80,Most contested,11,52,Naga Siren
6.80,Most contested,12,51,Dazzle
6.80,Most contested,13,47,Puck
6.80,Most contested,14,45,Clockwerk
6.80,Most contested,15,45,Rubick
6.80,Most contested,16,45,Luna
6.80,Most contested,17,45,Centaur Warrunner
6.80,Most contested,18,45,Storm Spirit
6.80,Most contested,19,40,Lifestealer
6.80,Most contested,20,36,Shadow Shaman
6.80,Most contested,21,36,Slark
6.80,Most contested,22,36,Enchantress
6.80,Most contested,23,34,Venomancer
6.80,Most contested,24,34,Bane
6.80,Most contested,25,33,Chen
6.80,Most contested,26,30,Sand King
6.80,Most contested,27,29,Shadow Demon
6.80,Most contested,28,26,Crystal Maiden
6.80,Most contested,29,25,Timbersaw
6.80,Most contested,30,25,Disruptor
6.80,Most contested,31,24,Weaver
6.80,Most contested,32,24,Dark Seer
6.80,Most contested,33,22,Templar Assassin
6.80,Most contested,34,21,Outworld Devourer
6.80,Most contested,35,21,Io
6.80,Most contested,36,21,Morphling
6.80,Most contested,37,19,Dragon Knight
6.80,Most contested,38,19,Viper
6.80,Most contested,39,17,Alchemist
6.80,Most contested,40,17,Treant Protector
6.80,Most contested,41,16,Elder Titan
6.80,Most contested,42,16,Vengeful Spirit
6.80,Most contested,43,14,Bristleback
6.80,Most contested,44,14,Spectre
6.80,Most contested,45,14,Shadow Fiend
6.80,Most contested,46,14,Slardar
6.80,Most contested,47,12,Death Prophet
6.80,Most contested,48,12,Lone Druid
6.80,Most contested,49,11,Earthshaker
6.80,Most contested,50,11,Gyrocopter
6.80,Most contested,51,11,Tinker
6.80,Most contested,52,10,Pugna
6.80,Most contested,53,10,Lich
6.80,Most contested,54,10,Abaddon
6.80,Most contested,55,9,Clinkz
6.80,Most contested,56,9,Enigma
6.80,Most contested,57,8,Faceless Void
6.80,Most contested,58,8,Wraith King
6.80,Most contested,59,8,Axe
6.80,Most contested,60,7,Anti-Mage
6.80,Most contested,61,7,Leshrac
6.80,Most contested,62,7,Tiny
6.80,Most contested,63,7,Lion
6.80,Most contested,64,6,Windranger
6.80,Most contested,65,6,Bounty Hunter
6.80,Most contested,66,5,Magnus
6.80,Most contested,67,5,Queen of Pain
6.80,Most contested,68,4,Drow Ranger
6.80,Most contested,69,4,Brewmaster
6.80,Most contested,70,4,Beastmaster
6.80,Most contested,71,4,Juggernaut
6.80,Most contested,72,4,Night Stalker
6.80,Most contested,73,4,Razor
6.80,Most contested,74,3,Tidehunter
6.80,Most contested,75,3,Witch Doctor
6.80,Most contested,76,3,Tusk
6.80,Most contested,77,3,Silencer
6.80,Most contested,78,3,Jakiro
6.80,Most contested,79,3,Sniper
6.80,Most contested,80,2,Keeper of the Light
6.80,Most contested,81,2,Skywrath Mage
6.80,Most contested,82,2,Meepo
6.80,Most contested,83,2,Ursa Warrior
6.80,Most contested,84,2,Kunkka
6.80,Most contested,85,2,Undying
6.80,Most contested,86,2,Sven
6.80,Most contested,87,1,Phantom Lancer
6.80,Most contested,88,1,Lina
6.80,Most contested,89,1,Zeus
6.80,Most contested,90,1,Warlock
6.80,Most contested,91,1,Ogre Magi
6.80,Most contested,92,1,Chaos Knight
6.80,Most contested,93,1,Pudge
6.80,Most contested,94,1,Omniknight
6.80,Most contested,95,0,Earth Spirit
6.80,Most contested,96,0,Necrophos
6.80,Most contested,97,0,Spirit Breaker
6.80,Most contested,98,0,Huskar
6.80,Most contested,99,0,Riki
6.80,Most contested,100,0,Phantom Assassin
6.80,Most contested,101,0,Troll Warlord
6.80,Most contested,102,0,Bloodseeker
6.80,Most banned,1,53,Invoker
6.80,Most banned,2,47,Lycan
6.80,Most banned,3,45,Ember Spirit
6.80,Most banned,4,40,Batrider
6.80,Most banned,5,39,Nyx Assassin
6.80,Most banned,6,36,Ancient Apparition
6.80,Most banned,7,35,Naga Siren
6.80,Most banned,8,33,Visage
6.80,Most banned,9,32,Doom
6.80,Most banned,10,27,Nature's Prophet
6.80,Most banned,11,26,Storm Spirit
6.80,Most banned,12,24,Slark
6.80,Most banned,13,23,Lifestealer
6.80,Most banned,14,23,Luna
6.80,Most banned,15,23,Puck
6.80,Most banned,16,22,Dazzle
6.80,Most banned,17,22,Clockwerk
6.80,Most banned,18,21,Enchantress
6.80,Most banned,19,20,Mirana
6.80,Most banned,20,19,Venomancer
6.80,Most banned,21,18,Centaur Warrunner
6.80,Most banned,22,17,Chen
6.80,Most banned,23,16,Outworld Devourer
6.80,Most banned,24,15,Bane
6.80,Most banned,25,14,Rubick
6.80,Most banned,26,13,Timbersaw
6.80,Most banned,27,12,Shadow Shaman
6.80,Most banned,28,12,Templar Assassin
6.80,Most banned,29,12,Io
6.80,Most banned,30,11,Weaver
6.80,Most banned,31,11,Dark Seer
6.80,Most banned,32,10,Disruptor
6.80,Most banned,33,10,Shadow Demon
6.80,Most banned,34,10,Morphling
6.80,Most banned,35,10,Viper
6.80,Most banned,36,9,Dragon Knight
6.80,Most banned,37,9,Elder Titan
6.80,Most banned,38,9,Sand King
6.80,Most banned,39,9,Bristleback
6.80,Most banned,40,8,Crystal Maiden
6.80,Most banned,41,7,Death Prophet
6.80,Most banned,42,7,Spectre
6.80,Most banned,43,7,Treant Protector
6.80,Most banned,44,7,Alchemist
6.80,Most banned,45,6,Lone Druid
6.80,Most banned,46,6,Pugna
6.80,Most banned,47,6,Slardar
6.80,Most banned,48,6,Shadow Fiend
6.80,Most banned,49,5,Tinker
6.80,Most banned,50,5,Abaddon
6.80,Most banned,51,4,Gyrocopter
6.80,Most banned,52,4,Clinkz
6.80,Most banned,53,4,Lich
6.80,Most banned,54,3,Faceless Void
6.80,Most banned,55,3,Earthshaker
6.80,Most banned,56,3,Enigma
6.80,Most banned,57,3,Vengeful Spirit
6.80,Most banned,58,3,Anti-Mage
6.80,Most banned,59,2,Tiny
6.80,Most banned,60,2,Bounty Hunter
6.80,Most banned,61,2,Drow Ranger
6.80,Most banned,62,2,Juggernaut
6.80,Most banned,63,2,Axe
6.80,Most banned,64,2,Brewmaster
6.80,Most banned,65,2,Wraith King
6.80,Most banned,66,1,Meepo
6.80,Most banned,67,1,Night Stalker
6.80,Most banned,68,1,Phantom Lancer
6.80,Most banned,69,1,Tidehunter
6.80,Most banned,70,1,Keeper of the Light
6.80,Most banned,71,1,No Ban
6.80,Most banned,72,1,Windranger
6.80,Most banned,73,1,Silencer
6.80,Most banned,74,1,Razor
6.80,Most banned,75,1,Kunkka
6.80,Most banned,76,1,Leshrac
6.80,Most banned,77,1,Lion
6.80,Most banned,78,1,Sniper
6.80,Most banned,79,1,Magnus
6.80,Most banned,80,1,Beastmaster
6.80,Most banned,81,1,Ursa Warrior
6.80,Most banned,82,1,Queen of Pain
6.80,Most banned,83,0,Medusa
6.80,Most banned,84,0,Earth Spirit
6.80,Most banned,85,0,Bloodseeker
6.80,Most banned,86,0,Skywrath Mage
6.80,Most banned,87,0,Tusk
6.80,Most banned,88,0,Necrophos
6.80,Most banned,89,0,Huskar
6.80,Most banned,90,0,Lina
6.80,Most banned,91,0,Omniknight
6.80,Most banned,92,0,Pudge
6.80,Most banned,93,0,Sven
6.80,Most banned,94,0,Zeus
6.80,Most banned,95,0,Jakiro
6.80,Most banned,96,0,Ogre Magi
6.80,Most banned,97,0,Chaos Knight
6.80,Most banned,98,0,Warlock
6.80,Most banned,99,0,Witch Doctor
6.80,Most banned,100,0,Riki
6.80,Most first-picked,1,16,Invoker
6.80,Most first-picked,2,10,Batrider
6.80,Most first-picked,3,8,Ember Spirit
6.80,Most first-picked,4,7,Ancient Apparition
6.80,Most first-picked,5,6,Lycan
6.80,Most first-picked,6,5,Centaur Warrunner
6.80,Most first-picked,7,5,Visage
6.80,Most first-picked,8,5,Nyx Assassin
6.80,Most first-picked,9,4,Nature's Prophet
6.80,Most first-picked,10,4,Dazzle
6.80,Most first-picked,11,3,Naga Siren
6.80,Most first-picked,12,2,Clockwerk
6.80,Most first-picked,13,2,Venomancer
6.80,Most first-picked,14,2,Slark
6.80,Most first-picked,15,1,Shadow Shaman
6.80,Most first-picked,16,1,Bane
6.80,Most first-picked,17,1,Io
6.80,Most first-picked,18,1,Luna
6.80,Most first-picked,19,1,Timbersaw
6.80,Most first-picked,20,1,Elder Titan
6.80,Most first-picked,21,1,Enchantress
6.80,Most first-picked,22,1,Doom
6.80,Most first-picked,23,1,Alchemist
6.80,Most first-picked,24,1,Sand King
6.80,Most first-picked,25,1,Mirana
6.80,Most first-picked,26,1,Crystal Maiden
6.80,Most first-picked,27,0,Abaddon
6.80,Most first-picked,28,0,Weaver
6.80,Most first-picked,29,0,Medusa
6.80,Most first-picked,30,0,Phantom Lancer
6.80,Most first-picked,31,0,Viper
6.80,Most first-picked,32,0,Treant Protector
6.80,Most first-picked,33,0,Tusk
6.80,Most first-picked,34,0,Shadow Fiend
6.80,Most first-picked,35,0,Skywrath Mage
6.80,Most first-picked,36,0,Bristleback
6.80,Most first-picked,37,0,Rubick
6.80,Most first-picked,38,0,Gyrocopter
6.80,Most first-picked,39,0,Disruptor
6.80,Most first-picked,40,0,Pugna
6.80,Most first-picked,41,0,Zeus
6.80,Most first-picked,42,0,Jakiro
6.80,Most first-picked,43,0,Silencer
6.80,Most first-picked,44,0,Vengeful Spirit
6.80,Most first-picked,45,0,Storm Spirit
6.80,Most first-picked,46,0,Windranger
6.80,Most first-picked,47,0,Wraith King
6.80,Most first-picked,48,0,Lifestealer
6.80,Most first-picked,49,0,Chen
6.80,Most first-picked,50,0,Morphling
6.80,Most first-picked,51,0,Tinker
6.80,Most first-picked,52,0,Ursa Warrior
6.80,Most first-picked,53,0,Beastmaster
6.80,Most first-picked,54,0,Witch Doctor
6.80,Most first-picked,55,0,Warlock
6.80,Most first-picked,56,0,Death Prophet
6.80,Most first-picked,57,0,Lich
6.80,Most first-picked,58,0,Leshrac
6.80,Most first-picked,59,0,Puck
6.80,Most first-picked,60,0,Bounty Hunter
6.80,Most first-picked,61,0,Dark Seer
6.80,Most banned in first ban phase,1,47,Invoker
6.80,Most banned in first ban phase,2,44,Lycan
6.80,Most banned in first ban phase,3,39,Ember Spirit
6.80,Most banned in first ban phase,4,30,Batrider
6.80,Most banned in first ban phase,5,25,Naga Siren
6.80,Most banned in first ban phase,6,23,Ancient Apparition
6.80,Most banned in first ban phase,7,22,Nyx Assassin
6.80,Most banned in first ban phase,8,18,Visage
6.80,Most banned in first ban phase,9,12,Nature's Prophet
6.80,Most banned in first ban phase,10,10,Centaur Warrunner
6.80,Most banned in first ban phase,11,10,Dazzle
6.80,Most banned in first ban phase,12,10,Slark
6.80,Most banned in first ban phase,13,9,Doom
6.80,Most banned in first ban phase,14,9,Venomancer
6.80,Most banned in first ban phase,15,8,Io
6.80,Most banned in first ban phase,16,8,Enchantress
6.80,Most banned in first ban phase,17,7,Timbersaw
6.80,Most banned in first ban phase,18,6,Clockwerk
6.80,Most banned in first ban phase,19,5,Chen
6.80,Most banned in first ban phase,20,5,Alchemist
6.80,Most banned in first ban phase,21,4,Elder Titan
6.80,Most banned in first ban phase,22,4,Bristleback
6.80,Most banned in first ban phase,23,3,Treant Protector
6.80,Most banned in first ban phase,24,3,Bane
6.80,Most banned in first ban phase,25,3,Outworld Devourer
6.80,Most banned in first ban phase,26,3,Luna
6.80,Most banned in first ban phase,27,3,Shadow Shaman
6.80,Most banned in first ban phase,28,3,Mirana
6.80,Most banned in first ban phase,29,2,Storm Spirit
6.80,Most banned in first ban phase,30,2,Lifestealer
6.80,Most banned in first ban phase,31,2,Death Prophet
6.80,Most banned in first ban phase,32,1,Lone Druid
6.80,Most banned in first ban phase,33,1,Sand King
6.80,Most banned in first ban phase,34,1,Shadow Fiend
6.80,Most banned in first ban phase,35,1,Clinkz
6.80,Most banned in first ban phase,36,1,Abaddon
6.80,Most banned in first ban phase,37,1,Dragon Knight
6.80,Most banned in first ban phase,38,1,Viper
6.80,Most banned in first ban phase,39,1,Crystal Maiden
6.80,Most banned in first ban phase,40,1,Puck
6.80,Most banned in first ban phase,41,1,Disruptor
6.80,Most banned in first ban phase,42,1,Tinker
6.80,Most banned in first ban phase,43,1,Dark Seer
6.80,Most banned in first ban phase,44,1,Pugna
6.80,Most banned in first ban phase,45,1,Morphling
6.80,Most banned in first ban phase,46,0,Earth Spirit
6.80,Most banned in first ban phase,47,0,Gyrocopter
6.80,Most banned in first ban phase,48,0,Rubick
6.80,Most banned in first ban phase,49,0,Templar Assassin
6.80,Most banned in first ban phase,50,0,Phantom Lancer
6.80,Most banned in first ban phase,51,0,Tusk
6.80,Most banned in first ban phase,52,0,Meepo
6.80,Most banned in first ban phase,53,0,Undying
6.80,Most banned in first ban phase,54,0,Bloodseeker
6.80,Most banned in first ban phase,55,0,Queen of Pain
6.80,Most banned in first ban phase,56,0,Night Stalker
6.80,Most banned in first ban phase,57,0,Anti-Mage
6.80,Most banned in first ban phase,58,0,Drow Ranger
6.80,Most banned in first ban phase,59,0,Windranger
6.80,Most banned in first ban phase,60,0,Slardar
6.80,Most banned in first ban phase,61,0,Omniknight
6.80,Most banned in first ban phase,62,0,Earthshaker
6.80,Most banned in first ban phase,63,0,Axe
6.80,Most banned in first ban phase,64,0,Kunkka
6.80,Most banned in first ban phase,65,0,Pudge
6.80,Most banned in first ban phase,66,0,Zeus
6.80,Most banned in first ban phase,67,0,Ursa Warrior
6.80,Most banned in first ban phase,68,0,Razor
6.80,Most banned in first ban phase,69,0,Brewmaster
6.80,Most banned in first ban phase,70,0,Weaver
6.80,Most banned in first ban phase,71,0,Faceless Void
6.80,Most banned in first ban phase,72,0,Shadow Demon
6.80,Most banned in first ban phase,73,0,Warlock
6.80,Most banned in first ban phase,74,0,Bounty Hunter
6.80,Most banned in first ban phase,75,0,Enigma
6.80,Most banned in first ban phase,76,0,Lich
6.79,Highest winrate,1,71,Riki
6.79,Highest winrate,2,67,Necrophos
6.79,Highest winrate,3,67,Bloodseeker
6.79,Highest winrate,4,65,Tiny
6.79,Highest winrate,5,63,Chaos Knight
6.79,Highest winrate,6,63,Treant Protector
6.79,Highest winrate,7,62,Io
6.79,Highest winrate,8,61,Elder Titan
6.79,Highest winrate,9,60,Zeus
6.79,Highest winrate,10,60,Phantom Lancer
6.79,Highest winrate,11,59,Beastmaster
6.79,Highest winrate,12,58,Luna
6.79,Highest winrate,13,57,Chen
6.79,Highest winrate,14,57,Storm Spirit
6.79,Highest winrate,15,57,Templar Assassin
6.79,Highest winrate,16,55,Night Stalker
6.79,Highest winrate,17,55,Omniknight
6.79,Highest winrate,18,54,Dragon Knight
6.79,Highest winrate,19,54,Shadow Fiend
6.79,Highest winrate,20,54,Juggernaut
6.79,Highest winrate,21,54,Enchantress
6.79,Highest winrate,22,54,Lina
6.79,Highest winrate,23,54,Bane
6.79,Highest winrate,24,54,Alchemist
6.79,Highest winrate,25,54,Pugna
6.79,Highest winrate,26,53,Spectre
6.79,Highest winrate,27,53,Lone Druid
6.79,Highest winrate,28,53,Bounty Hunter
6.79,Highest winrate,29,53,Invoker
6.79,Highest winrate,30,53,Vengeful Spirit
6.79,Highest winrate,31,53,Dazzle
6.79,Highest winrate,32,53,Nature's Prophet
6.79,Highest winrate,33,52,Venomancer
6.79,Highest winrate,34,52,Enigma
6.79,Highest winrate,35,52,Visage
6.79,Highest winrate,36,52,Clinkz
6.79,Highest winrate,37,51,Rubick
6.79,Highest winrate,38,51,Nyx Assassin
6.79,Highest winrate,39,51,Abaddon
6.79,Highest winrate,40,51,Crystal Maiden
6.79,Highest winrate,41,50,Doom
6.79,Highest winrate,42,50,Tusk
6.79,Highest winrate,43,50,Gyrocopter
6.79,Highest winrate,44,50,Morphling
6.79,Highest winrate,45,50,Tinker
6.79,Highest winrate,46,50,Shadow Shaman
6.79,Highest winrate,47,50,Pudge
6.79,Highest winrate,48,49,Slardar
6.79,Highest winrate,49,49,Mirana
6.79,Highest winrate,50,49,Bristleback
6.79,Highest winrate,51,48,Medusa
6.79,Highest winrate,52,48,Clockwerk
6.79,Highest winrate,53,48,Lifestealer
6.79,Highest winrate,54,48,Shadow Demon
6.79,Highest winrate,55,47,Viper
6.79,Highest winrate,56,47,Weaver
6.79,Highest winrate,57,47,Slark
6.79,Highest winrate,58,47,Puck
6.79,Highest winrate,59,47,Keeper of the Light
6.79,Highest winrate,60,47,Lion
6.79,Highest winrate,61,47,Batrider
6.79,Highest winrate,62,46,Kunkka
6.79,Highest winrate,63,46,Leshrac
6.79,Highest winrate,64,46,Outworld Devourer
6.79,Highest winrate,65,45,Timbersaw
6.79,Highest winrate,66,45,Anti-Mage
6.79,Highest winrate,67,44,Lich
6.79,Highest winrate,68,43,Brewmaster
6.79,Highest winrate,69,43,Sand King
6.79,Highest winrate,70,42,Undying
6.79,Highest winrate,71,42,Earthshaker
6.79,Highest winrate,72,42,Naga Siren
6.79,Highest winrate,73,41,Windranger
6.79,Highest winrate,74,41,Dark Seer
6.79,Highest winrate,75,41,Death Prophet
6.79,Highest winrate,76,40,Sniper
6.79,Highest winrate,77,40,Magnus
6.79,Highest winrate,78,40,Ursa Warrior
6.79,Highest winrate,79,40,Razor
6.79,Highest winrate,80,39,Troll Warlord
6.79,Highest winrate,81,39,Silencer
6.79,Highest winrate,82,38,Witch Doctor
6.79,Highest winrate,83,38,Queen of Pain
6.79,Highest winrate,84,37,Disruptor
6.79,Highest winrate,85,35,Tidehunter
6.79,Highest winrate,86,33,Centaur Warrunner
6.79,Highest winrate,87,31,Lycan
6.79,Highest winrate,88,30,Ancient Apparition
6.79,Highest winrate,89,30,Skywrath Mage
6.79,Highest winrate,90,29,Ogre Magi
6.79,Highest winrate,91,27,Drow Ranger
6.79,Highest winrate,92,25,Huskar
6.79,Highest winrate,93,17,Axe
6.79,Highest winrate,94,0,Sven
6.79,Highest winrate,95,0,Jakiro
6.79,Most picked,1,56,Crystal Maiden
6.79,Most picked,2,43,Visage
6.79,Most picked,3,42,Clockwerk
6.79,Most picked,4,35,Mirana
6.79,Most picked,5,35,Rubick
6.79,Most picked,6,32,Venomancer
6.79,Most picked,7,31,Alchemist
6.79,Most picked,8,29,Timbersaw
6.79,Most picked,9,29,Nature's Prophet
6.79,Most picked,10,27,Lifestealer
6.79,Most picked,11,23,Weaver
6.79,Most picked,12,22,Luna
6.79,Most picked,13,21,Elder Titan
6.79,Most picked,14,21,Chen
6.79,Most picked,15,20,Dragon Knight
6.79,Most picked,16,20,Windranger
6.79,Most picked,17,19,Nyx Assassin
6.79,Most picked,18,18,Bristleback
6.79,Most picked,19,18,Storm Spirit
6.79,Most picked,20,18,Invoker
6.79,Most picked,21,17,Puck
6.79,Most picked,22,17,Lich
6.79,Most picked,23,16,Bane
6.79,Most picked,24,16,Enchantress
6.79,Most picked,25,16,Outworld Devourer
6.79,Most picked,26,15,Naga Siren
6.79,Most picked,27,14,Gyrocopter
6.79,Most picked,28,14,Bounty Hunter
6.79,Most picked,29,14,Pugna
6.79,Most picked,30,13,Shadow Demon
6.79,Most picked,31,13,Doom
6.79,Most picked,32,12,Batrider
6.79,Most picked,33,12,Viper
6.79,Most picked,34,11,Earthshaker
6.79,Most picked,35,10,Dark Seer
6.79,Most picked,36,10,Lone Druid
6.79,Most picked,37,10,Clinkz
6.79,Most picked,38,9,Night Stalker
